pin,slack
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[14]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[14]:Q,2643
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[14]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[14]:SLn,
eSRAM_eNVM_RW_0/data[4]:ADn,
eSRAM_eNVM_RW_0/data[4]:ALn,5922
eSRAM_eNVM_RW_0/data[4]:CLK,6359
eSRAM_eNVM_RW_0/data[4]:D,4662
eSRAM_eNVM_RW_0/data[4]:EN,3406
eSRAM_eNVM_RW_0/data[4]:LAT,
eSRAM_eNVM_RW_0/data[4]:Q,6359
eSRAM_eNVM_RW_0/data[4]:SD,
eSRAM_eNVM_RW_0/data[4]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_18:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_18:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_18:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_18:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_18:IPB,
eSRAM_eNVM_RW_0/data_lm_0[13]:A,4806
eSRAM_eNVM_RW_0/data_lm_0[13]:B,5310
eSRAM_eNVM_RW_0/data_lm_0[13]:Y,4806
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_80:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_80:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_80:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_80:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_80:IPB,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:CLK,2716
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:D,5050
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:EN,4510
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:Q,2716
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[7]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_194:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_194:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_194:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_194:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_194:IPB,
eSRAM_eNVM_RW_0/addr_temp_cry[19]:A,
eSRAM_eNVM_RW_0/addr_temp_cry[19]:B,6359
eSRAM_eNVM_RW_0/addr_temp_cry[19]:C,
eSRAM_eNVM_RW_0/addr_temp_cry[19]:CC,5290
eSRAM_eNVM_RW_0/addr_temp_cry[19]:D,
eSRAM_eNVM_RW_0/addr_temp_cry[19]:P,
eSRAM_eNVM_RW_0/addr_temp_cry[19]:S,5290
eSRAM_eNVM_RW_0/addr_temp_cry[19]:UB,
SPI_Master_0/un1_count_s_31:A,
SPI_Master_0/un1_count_s_31:B,6359
SPI_Master_0/un1_count_s_31:C,
SPI_Master_0/un1_count_s_31:CC,4826
SPI_Master_0/un1_count_s_31:D,
SPI_Master_0/un1_count_s_31:P,
SPI_Master_0/un1_count_s_31:S,4826
SPI_Master_0/un1_count_s_31:UB,
SPI_Master_0/PRDATA_buf[4]:ADn,
SPI_Master_0/PRDATA_buf[4]:ALn,
SPI_Master_0/PRDATA_buf[4]:CLK,8617
SPI_Master_0/PRDATA_buf[4]:D,8617
SPI_Master_0/PRDATA_buf[4]:EN,3329
SPI_Master_0/PRDATA_buf[4]:LAT,
SPI_Master_0/PRDATA_buf[4]:Q,8617
SPI_Master_0/PRDATA_buf[4]:SD,
SPI_Master_0/PRDATA_buf[4]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_45:A,4745
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_45:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_45:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_45:IPA,4745
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_45:IPB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_171:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_171:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_171:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_171:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_171:IPB,
AHB_IF_0/HADDR[6]:ADn,
AHB_IF_0/HADDR[6]:ALn,5922
AHB_IF_0/HADDR[6]:CLK,6740
AHB_IF_0/HADDR[6]:D,7341
AHB_IF_0/HADDR[6]:EN,3183
AHB_IF_0/HADDR[6]:LAT,
AHB_IF_0/HADDR[6]:Q,6740
AHB_IF_0/HADDR[6]:SD,
AHB_IF_0/HADDR[6]:SLn,
eSRAM_eNVM_RW_0/data[20]:ADn,
eSRAM_eNVM_RW_0/data[20]:ALn,5922
eSRAM_eNVM_RW_0/data[20]:CLK,5583
eSRAM_eNVM_RW_0/data[20]:D,4750
eSRAM_eNVM_RW_0/data[20]:EN,3406
eSRAM_eNVM_RW_0/data[20]:LAT,
eSRAM_eNVM_RW_0/data[20]:Q,5583
eSRAM_eNVM_RW_0/data[20]:SD,
eSRAM_eNVM_RW_0/data[20]:SLn,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_17:A,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_17:B,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_17:C,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_17:IPB,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_17:IPC,
eSRAM_eNVM_RW_0/addr_temp[11]:ADn,
eSRAM_eNVM_RW_0/addr_temp[11]:ALn,
eSRAM_eNVM_RW_0/addr_temp[11]:CLK,5299
eSRAM_eNVM_RW_0/addr_temp[11]:D,3414
eSRAM_eNVM_RW_0/addr_temp[11]:EN,3235
eSRAM_eNVM_RW_0/addr_temp[11]:LAT,
eSRAM_eNVM_RW_0/addr_temp[11]:Q,5299
eSRAM_eNVM_RW_0/addr_temp[11]:SD,
eSRAM_eNVM_RW_0/addr_temp[11]:SLn,
SPI_Master_0/clk_toggles[5]:ADn,
SPI_Master_0/clk_toggles[5]:ALn,
SPI_Master_0/clk_toggles[5]:CLK,3515
SPI_Master_0/clk_toggles[5]:D,1743
SPI_Master_0/clk_toggles[5]:EN,
SPI_Master_0/clk_toggles[5]:LAT,
SPI_Master_0/clk_toggles[5]:Q,3515
SPI_Master_0/clk_toggles[5]:SD,
SPI_Master_0/clk_toggles[5]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_19:A,4891
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_19:B,5206
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_19:C,7214
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_19:Y,4891
SPI_Master_0/PRDATA[3]:ADn,
SPI_Master_0/PRDATA[3]:ALn,5922
SPI_Master_0/PRDATA[3]:CLK,
SPI_Master_0/PRDATA[3]:D,8617
SPI_Master_0/PRDATA[3]:EN,3476
SPI_Master_0/PRDATA[3]:LAT,
SPI_Master_0/PRDATA[3]:Q,
SPI_Master_0/PRDATA[3]:SD,
SPI_Master_0/PRDATA[3]:SLn,
eSRAM_eNVM_RW_0/data_cry[2]:A,
eSRAM_eNVM_RW_0/data_cry[2]:B,5239
eSRAM_eNVM_RW_0/data_cry[2]:C,
eSRAM_eNVM_RW_0/data_cry[2]:CC,5879
eSRAM_eNVM_RW_0/data_cry[2]:D,
eSRAM_eNVM_RW_0/data_cry[2]:P,5239
eSRAM_eNVM_RW_0/data_cry[2]:S,5879
eSRAM_eNVM_RW_0/data_cry[2]:UB,
SPI_Master_0/PWDATA_buf[21]:ADn,
SPI_Master_0/PWDATA_buf[21]:ALn,
SPI_Master_0/PWDATA_buf[21]:CLK,7526
SPI_Master_0/PWDATA_buf[21]:D,4707
SPI_Master_0/PWDATA_buf[21]:EN,2112
SPI_Master_0/PWDATA_buf[21]:LAT,
SPI_Master_0/PWDATA_buf[21]:Q,7526
SPI_Master_0/PWDATA_buf[21]:SD,
SPI_Master_0/PWDATA_buf[21]:SLn,
SPI_Master_0/count_0[9]:A,5279
SPI_Master_0/count_0[9]:B,5765
SPI_Master_0/count_0[9]:Y,5279
eSRAM_eNVM_RW_0/ram_wdata[30]:ADn,
eSRAM_eNVM_RW_0/ram_wdata[30]:ALn,
eSRAM_eNVM_RW_0/ram_wdata[30]:CLK,7616
eSRAM_eNVM_RW_0/ram_wdata[30]:D,8625
eSRAM_eNVM_RW_0/ram_wdata[30]:EN,3236
eSRAM_eNVM_RW_0/ram_wdata[30]:LAT,
eSRAM_eNVM_RW_0/ram_wdata[30]:Q,7616
eSRAM_eNVM_RW_0/ram_wdata[30]:SD,
eSRAM_eNVM_RW_0/ram_wdata[30]:SLn,
eSRAM_eNVM_RW_0/ram_waddr_RNO[3]:A,7469
eSRAM_eNVM_RW_0/ram_waddr_RNO[3]:B,7475
eSRAM_eNVM_RW_0/ram_waddr_RNO[3]:C,5300
eSRAM_eNVM_RW_0/ram_waddr_RNO[3]:D,3634
eSRAM_eNVM_RW_0/ram_waddr_RNO[3]:Y,3634
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/FF_19:EN,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI94J01[0]:A,6660
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI94J01[0]:B,4019
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI94J01[0]:C,6814
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI94J01[0]:D,6703
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI94J01[0]:Y,4019
eSRAM_eNVM_RW_0/data[31]:ADn,
eSRAM_eNVM_RW_0/data[31]:ALn,5922
eSRAM_eNVM_RW_0/data[31]:CLK,6359
eSRAM_eNVM_RW_0/data[31]:D,4750
eSRAM_eNVM_RW_0/data[31]:EN,3406
eSRAM_eNVM_RW_0/data[31]:LAT,
eSRAM_eNVM_RW_0/data[31]:Q,6359
eSRAM_eNVM_RW_0/data[31]:SD,
eSRAM_eNVM_RW_0/data[31]:SLn,
AHB_IF_0/ahb_fsm_current_state_ns_0[0]:A,4951
AHB_IF_0/ahb_fsm_current_state_ns_0[0]:B,3766
AHB_IF_0/ahb_fsm_current_state_ns_0[0]:C,6360
AHB_IF_0/ahb_fsm_current_state_ns_0[0]:D,4738
AHB_IF_0/ahb_fsm_current_state_ns_0[0]:Y,3766
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/FF_11:EN,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/FF_11:IPENn,
eSRAM_eNVM_RW_0/WRITE_RNO_0:A,6254
eSRAM_eNVM_RW_0/WRITE_RNO_0:B,7336
eSRAM_eNVM_RW_0/WRITE_RNO_0:C,2485
eSRAM_eNVM_RW_0/WRITE_RNO_0:D,3843
eSRAM_eNVM_RW_0/WRITE_RNO_0:Y,2485
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_13:A,4891
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_13:B,5281
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_13:C,7214
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_13:Y,4891
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:CLK,2665
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:D,5050
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:EN,4510
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:Q,2665
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[5]:SLn,
PRDATA_obuf[14]/U0/U_IOPAD:D,
PRDATA_obuf[14]/U0/U_IOPAD:E,
PRDATA_obuf[14]/U0/U_IOPAD:PAD,
SPI_Master_0/PRDATA[14]:ADn,
SPI_Master_0/PRDATA[14]:ALn,5922
SPI_Master_0/PRDATA[14]:CLK,
SPI_Master_0/PRDATA[14]:D,8617
SPI_Master_0/PRDATA[14]:EN,3476
SPI_Master_0/PRDATA[14]:LAT,
SPI_Master_0/PRDATA[14]:Q,
SPI_Master_0/PRDATA[14]:SD,
SPI_Master_0/PRDATA[14]:SLn,
SPI_Master_0/PWDATA_buf[2]:ADn,
SPI_Master_0/PWDATA_buf[2]:ALn,
SPI_Master_0/PWDATA_buf[2]:CLK,7526
SPI_Master_0/PWDATA_buf[2]:D,4707
SPI_Master_0/PWDATA_buf[2]:EN,2112
SPI_Master_0/PWDATA_buf[2]:LAT,
SPI_Master_0/PWDATA_buf[2]:Q,7526
SPI_Master_0/PWDATA_buf[2]:SD,
SPI_Master_0/PWDATA_buf[2]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_277:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_277:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_277:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_21:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_21:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_21:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_21:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_21:IPB,
SPI_Master_0/CLKOUT_8_1_iv_0_0:A,
SPI_Master_0/CLKOUT_8_1_iv_0_0:B,4889
SPI_Master_0/CLKOUT_8_1_iv_0_0:C,4445
SPI_Master_0/CLKOUT_8_1_iv_0_0:D,962
SPI_Master_0/CLKOUT_8_1_iv_0_0:Y,962
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_17:A,4891
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_17:B,5284
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_17:C,7214
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_17:Y,4891
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIFG98[1]:A,3990
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIFG98[1]:B,3934
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIFG98[1]:C,3854
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIFG98[1]:D,3736
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_RNIFG98[1]:Y,3736
AHB_IF_0/DATAOUT[13]:ADn,
AHB_IF_0/DATAOUT[13]:ALn,5922
AHB_IF_0/DATAOUT[13]:CLK,8625
AHB_IF_0/DATAOUT[13]:D,4891
AHB_IF_0/DATAOUT[13]:EN,3425
AHB_IF_0/DATAOUT[13]:LAT,
AHB_IF_0/DATAOUT[13]:Q,8625
AHB_IF_0/DATAOUT[13]:SD,
AHB_IF_0/DATAOUT[13]:SLn,
SPI_Master_0/PWDATA_buf[25]:ADn,
SPI_Master_0/PWDATA_buf[25]:ALn,
SPI_Master_0/PWDATA_buf[25]:CLK,7526
SPI_Master_0/PWDATA_buf[25]:D,4707
SPI_Master_0/PWDATA_buf[25]:EN,2112
SPI_Master_0/PWDATA_buf[25]:LAT,
SPI_Master_0/PWDATA_buf[25]:Q,7526
SPI_Master_0/PWDATA_buf[25]:SD,
SPI_Master_0/PWDATA_buf[25]:SLn,
eSRAM_eNVM_RW_0/data_lm_0[18]:A,4806
eSRAM_eNVM_RW_0/data_lm_0[18]:B,5333
eSRAM_eNVM_RW_0/data_lm_0[18]:Y,4806
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_113:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_113:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_113:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_113:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_113:IPB,
AHB_IF_0/HADDR[7]:ADn,
AHB_IF_0/HADDR[7]:ALn,5922
AHB_IF_0/HADDR[7]:CLK,6718
AHB_IF_0/HADDR[7]:D,7341
AHB_IF_0/HADDR[7]:EN,3183
AHB_IF_0/HADDR[7]:LAT,
AHB_IF_0/HADDR[7]:Q,6718
AHB_IF_0/HADDR[7]:SD,
AHB_IF_0/HADDR[7]:SLn,
RD_obuf[3]/U0/U_IOENFF:A,
RD_obuf[3]/U0/U_IOENFF:Y,
SPI_Master_0/continue_RNI7VVF:A,3476
SPI_Master_0/continue_RNI7VVF:B,7136
SPI_Master_0/continue_RNI7VVF:Y,3476
eSRAM_eNVM_RW_0/data_cnt_RNO[1]:A,7562
eSRAM_eNVM_RW_0/data_cnt_RNO[1]:B,7498
eSRAM_eNVM_RW_0/data_cnt_RNO[1]:C,5164
eSRAM_eNVM_RW_0/data_cnt_RNO[1]:Y,5164
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[29]:A,7350
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[29]:B,7505
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[29]:Y,7350
SPI_Master_0/PWDATA_buf_RNO[28]:A,7616
SPI_Master_0/PWDATA_buf_RNO[28]:B,7526
SPI_Master_0/PWDATA_buf_RNO[28]:C,4707
SPI_Master_0/PWDATA_buf_RNO[28]:D,6878
SPI_Master_0/PWDATA_buf_RNO[28]:Y,4707
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_138:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_138:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_138:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_138:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_138:IPB,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/d_masterRegAddrSel_0:A,2407
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/d_masterRegAddrSel_0:B,3228
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/d_masterRegAddrSel_0:Y,2407
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_108:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_108:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_108:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_108:IPA,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI745A1[0]:A,6659
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI745A1[0]:B,4018
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI745A1[0]:C,6813
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI745A1[0]:D,6702
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI745A1[0]:Y,4018
PRDATA_obuf[4]/U0/U_IOPAD:D,
PRDATA_obuf[4]/U0/U_IOPAD:E,
PRDATA_obuf[4]/U0/U_IOPAD:PAD,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_0:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_0:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_0:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_0:IPA,
eSRAM_eNVM_RW_0/data[8]:ADn,
eSRAM_eNVM_RW_0/data[8]:ALn,5922
eSRAM_eNVM_RW_0/data[8]:CLK,5365
eSRAM_eNVM_RW_0/data[8]:D,4662
eSRAM_eNVM_RW_0/data[8]:EN,3406
eSRAM_eNVM_RW_0/data[8]:LAT,
eSRAM_eNVM_RW_0/data[8]:Q,5365
eSRAM_eNVM_RW_0/data[8]:SD,
eSRAM_eNVM_RW_0/data[8]:SLn,
SPI_Master_0/PWDATA_buf[13]:ADn,
SPI_Master_0/PWDATA_buf[13]:ALn,
SPI_Master_0/PWDATA_buf[13]:CLK,7526
SPI_Master_0/PWDATA_buf[13]:D,4707
SPI_Master_0/PWDATA_buf[13]:EN,2112
SPI_Master_0/PWDATA_buf[13]:LAT,
SPI_Master_0/PWDATA_buf[13]:Q,7526
SPI_Master_0/PWDATA_buf[13]:SD,
SPI_Master_0/PWDATA_buf[13]:SLn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[0]:A,7240
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[0]:B,7395
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[0]:Y,7240
SPI_Master_0/assert_data_RNO:A,7539
SPI_Master_0/assert_data_RNO:B,7088
SPI_Master_0/assert_data_RNO:C,3689
SPI_Master_0/assert_data_RNO:Y,3689
PRDATA_obuf[11]/U0/U_IOOUTFF:A,
PRDATA_obuf[11]/U0/U_IOOUTFF:Y,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_114:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_114:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_114:C,
